,i,j,k,method,bs,r,sample,p,event,count
287,1024,64,800,tiled,1024,0.0013503140378698735,1,CFG_LL_TLB,task-clock,1892440617
288,1024,64,800,tiled,1024,0.0033245979322709418,0,CFG_LL_TLB,L1-dcache-loads,2674255842
289,1024,64,800,tiled,1024,0.0033245979322709418,0,CFG_LL_TLB,cache-misses,18537988
290,1024,64,800,tiled,1024,0.0033245979322709418,0,CFG_LL_TLB,cache-references,103197441
291,1024,64,800,tiled,1024,0.0033245979322709418,0,CFG_LL_TLB,context-switches,0
292,1024,64,800,tiled,1024,0.0033245979322709418,0,CFG_LL_TLB,cpu-migrations,0
293,1024,64,800,tiled,1024,0.0033245979322709418,0,CFG_LL_TLB,dTLB-load-misses,47389519
294,1024,64,800,tiled,1024,0.0033245979322709418,0,CFG_LL_TLB,page-faults,0
295,1024,64,800,tiled,1024,0.0033245979322709418,0,CFG_LL_TLB,task-clock,1836265504
296,1024,64,800,tiled,1024,0.22275429519995563,0,CFG_LL_TLB,L1-dcache-loads,2674238083
297,1024,64,800,tiled,1024,0.22275429519995563,0,CFG_LL_TLB,cache-misses,9908969
298,1024,64,800,tiled,1024,0.22275429519995563,0,CFG_LL_TLB,cache-references,103050151
299,1024,64,800,tiled,1024,0.22275429519995563,0,CFG_LL_TLB,context-switches,0
300,1024,64,800,tiled,1024,0.22275429519995563,0,CFG_LL_TLB,cpu-migrations,0
301,1024,64,800,tiled,1024,0.22275429519995563,0,CFG_LL_TLB,dTLB-load-misses,27415053
302,1024,64,800,tiled,1024,0.22275429519995563,0,CFG_LL_TLB,page-faults,0
303,1024,64,800,tiled,1024,0.22275429519995563,0,CFG_LL_TLB,task-clock,1468589646
304,1024,64,800,tiled,1024,0.3007882518043099,1,CFG_LL_TLB,L1-dcache-loads,2674254594
305,1024,64,800,tiled,1024,0.3007882518043099,1,CFG_LL_TLB,cache-misses,10048454
306,1024,64,800,tiled,1024,0.3007882518043099,1,CFG_LL_TLB,cache-references,103046117
307,1024,64,800,tiled,1024,0.3007882518043099,1,CFG_LL_TLB,context-switches,0
308,1024,64,800,tiled,1024,0.3007882518043099,1,CFG_LL_TLB,cpu-migrations,0
309,1024,64,800,tiled,1024,0.3007882518043099,1,CFG_LL_TLB,dTLB-load-misses,25024302
310,1024,64,800,tiled,1024,0.3007882518043099,1,CFG_LL_TLB,page-faults,0
311,1024,64,800,tiled,1024,0.3007882518043099,1,CFG_LL_TLB,task-clock,1474107815
312,1024,64,800,tiled,1024,1.0,1,CFG_LL_TLB,L1-dcache-loads,2674244440
313,1024,64,800,tiled,1024,1.0,1,CFG_LL_TLB,cache-misses,8017142
314,1024,64,800,tiled,1024,1.0,1,CFG_LL_TLB,cache-references,103042536
315,1024,64,800,tiled,1024,1.0,1,CFG_LL_TLB,context-switches,0
316,1024,64,800,tiled,1024,1.0,1,CFG_LL_TLB,cpu-migrations,0
317,1024,64,800,tiled,1024,1.0,1,CFG_LL_TLB,dTLB-load-misses,21846648
318,1024,64,800,tiled,1024,1.0,1,CFG_LL_TLB,page-faults,0
319,1024,64,800,tiled,1024,1.0,1,CFG_LL_TLB,task-clock,1398280715
320,1024,64,800,tiled,1024,0.06700187503509587,1,CFG_LL_TLB,L1-dcache-loads,2674254433
321,1024,64,800,tiled,1024,0.06700187503509587,1,CFG_LL_TLB,cache-misses,13143457
322,1024,64,800,tiled,1024,0.06700187503509587,1,CFG_LL_TLB,cache-references,103110698
323,1024,64,800,tiled,1024,0.06700187503509587,1,CFG_LL_TLB,context-switches,0
324,1024,64,800,tiled,1024,0.06700187503509587,1,CFG_LL_TLB,cpu-migrations,0
325,1024,64,800,tiled,1024,0.06700187503509587,1,CFG_LL_TLB,dTLB-load-misses,38868016
326,1024,64,800,tiled,1024,0.06700187503509587,1,CFG_LL_TLB,page-faults,0
327,1024,64,800,tiled,1024,0.06700187503509587,1,CFG_LL_TLB,task-clock,1624336654
328,1024,64,800,tiled,1024,0.5484416576121015,0,CFG_LL_TLB,L1-dcache-loads,2674151678
329,1024,64,800,tiled,1024,0.5484416576121015,0,CFG_LL_TLB,cache-misses,10366912
330,1024,64,800,tiled,1024,0.5484416576121015,0,CFG_LL_TLB,cache-references,102851507
331,1024,64,800,tiled,1024,0.5484416576121015,0,CFG_LL_TLB,context-switches,0
332,1024,64,800,tiled,1024,0.5484416576121015,0,CFG_LL_TLB,cpu-migrations,0
333,1024,64,800,tiled,1024,0.5484416576121015,0,CFG_LL_TLB,dTLB-load-misses,23069998
334,1024,64,800,tiled,1024,0.5484416576121015,0,CFG_LL_TLB,page-faults,0
335,1024,64,800,tiled,1024,0.5484416576121015,0,CFG_LL_TLB,task-clock,1517615005
336,1024,64,800,tiled,1024,0.7405684692262434,0,CFG_LL_TLB,L1-dcache-loads,2674205893
337,1024,64,800,tiled,1024,0.7405684692262434,0,CFG_LL_TLB,cache-misses,9692738
338,1024,64,800,tiled,1024,0.7405684692262434,0,CFG_LL_TLB,cache-references,102832107
339,1024,64,800,tiled,1024,0.7405684692262434,0,CFG_LL_TLB,context-switches,0
340,1024,64,800,tiled,1024,0.7405684692262434,0,CFG_LL_TLB,cpu-migrations,0
341,1024,64,800,tiled,1024,0.7405684692262434,0,CFG_LL_TLB,dTLB-load-misses,22345687
342,1024,64,800,tiled,1024,0.7405684692262434,0,CFG_LL_TLB,page-faults,0
343,1024,64,800,tiled,1024,0.7405684692262434,0,CFG_LL_TLB,task-clock,1486671906
344,1024,64,800,tiled,1024,0.006061898993497572,1,CFG_LL_TLB,L1-dcache-loads,2674135297
345,1024,64,800,tiled,1024,0.006061898993497572,1,CFG_LL_TLB,cache-misses,16273791
346,1024,64,800,tiled,1024,0.006061898993497572,1,CFG_LL_TLB,cache-references,104828998
347,1024,64,800,tiled,1024,0.006061898993497572,1,CFG_LL_TLB,context-switches,0
348,1024,64,800,tiled,1024,0.006061898993497572,1,CFG_LL_TLB,cpu-migrations,0
349,1024,64,800,tiled,1024,0.006061898993497572,1,CFG_LL_TLB,dTLB-load-misses,48110216
350,1024,64,800,tiled,1024,0.006061898993497572,1,CFG_LL_TLB,page-faults,0
351,1024,64,800,tiled,1024,0.006061898993497572,1,CFG_LL_TLB,task-clock,1812960666
352,1024,64,800,tiled,1024,0.12216773489967918,1,CFG_LL_TLB,L1-dcache-loads,2674128001
353,1024,64,800,tiled,1024,0.12216773489967918,1,CFG_LL_TLB,cache-misses,14035179
354,1024,64,800,tiled,1024,0.12216773489967918,1,CFG_LL_TLB,cache-references,102831384
355,1024,64,800,tiled,1024,0.12216773489967918,1,CFG_LL_TLB,context-switches,0
356,1024,64,800,tiled,1024,0.12216773489967918,1,CFG_LL_TLB,cpu-migrations,0
357,1024,64,800,tiled,1024,0.12216773489967918,1,CFG_LL_TLB,dTLB-load-misses,32347893
358,1024,64,800,tiled,1024,0.12216773489967918,1,CFG_LL_TLB,page-faults,0
359,1024,64,800,tiled,1024,0.12216773489967918,1,CFG_LL_TLB,task-clock,1651426198
360,1024,64,800,tiled,1024,0.3007882518043099,0,CFG_LL_TLB,L1-dcache-loads,2674147247
361,1024,64,800,tiled,1024,0.3007882518043099,0,CFG_LL_TLB,cache-misses,10725876
362,1024,64,800,tiled,1024,0.3007882518043099,0,CFG_LL_TLB,cache-references,103135401
363,1024,64,800,tiled,1024,0.3007882518043099,0,CFG_LL_TLB,context-switches,0
364,1024,64,800,tiled,1024,0.3007882518043099,0,CFG_LL_TLB,cpu-migrations,0
365,1024,64,800,tiled,1024,0.3007882518043099,0,CFG_LL_TLB,dTLB-load-misses,25543847
366,1024,64,800,tiled,1024,0.3007882518043099,0,CFG_LL_TLB,page-faults,0
367,1024,64,800,tiled,1024,0.3007882518043099,0,CFG_LL_TLB,task-clock,1495773528
368,1024,64,800,tiled,1024,0.02015337685941733,1,CFG_LL_TLB,L1-dcache-loads,2674225977
369,1024,64,800,tiled,1024,0.02015337685941733,1,CFG_LL_TLB,cache-misses,15626140
370,1024,64,800,tiled,1024,0.02015337685941733,1,CFG_LL_TLB,cache-references,105044130
371,1024,64,800,tiled,1024,0.02015337685941733,1,CFG_LL_TLB,context-switches,0
372,1024,64,800,tiled,1024,0.02015337685941733,1,CFG_LL_TLB,cpu-migrations,0
373,1024,64,800,tiled,1024,0.02015337685941733,1,CFG_LL_TLB,dTLB-load-misses,44385738
374,1024,64,800,tiled,1024,0.02015337685941733,1,CFG_LL_TLB,page-faults,0
375,1024,64,800,tiled,1024,0.02015337685941733,1,CFG_LL_TLB,task-clock,1735418590
376,1024,64,800,tiled,1024,0.22275429519995563,1,CFG_LL_TLB,L1-dcache-loads,2674192167
377,1024,64,800,tiled,1024,0.22275429519995563,1,CFG_LL_TLB,cache-misses,12189754
378,1024,64,800,tiled,1024,0.22275429519995563,1,CFG_LL_TLB,cache-references,105119911
379,1024,64,800,tiled,1024,0.22275429519995563,1,CFG_LL_TLB,context-switches,0
380,1024,64,800,tiled,1024,0.22275429519995563,1,CFG_LL_TLB,cpu-migrations,0
381,1024,64,800,tiled,1024,0.22275429519995563,1,CFG_LL_TLB,dTLB-load-misses,27430149
382,1024,64,800,tiled,1024,0.22275429519995563,1,CFG_LL_TLB,page-faults,0
383,1024,64,800,tiled,1024,0.22275429519995563,1,CFG_LL_TLB,task-clock,1578500296
