,i,j,k,method,bs,r,sample,p,event,count
132,512,16,6400,tiled,1048576,0.40615859883769795,0,CFG_LL_TLB,cpu-migrations,0
133,512,16,6400,tiled,1048576,0.40615859883769795,0,CFG_LL_TLB,dTLB-load-misses,68174997
134,512,16,6400,tiled,1048576,0.40615859883769795,0,CFG_LL_TLB,page-faults,0
135,512,16,6400,tiled,1048576,0.40615859883769795,0,CFG_LL_TLB,task-clock,3582369984
136,512,128,800,tiled,1048576,0.12216773489967918,0,CFG_LL_TLB,L1-dcache-loads,2674200436
137,512,128,800,tiled,1048576,0.12216773489967918,0,CFG_LL_TLB,cache-misses,157640
138,512,128,800,tiled,1048576,0.12216773489967918,0,CFG_LL_TLB,cache-references,103197801
139,512,128,800,tiled,1048576,0.12216773489967918,0,CFG_LL_TLB,context-switches,0
140,512,128,800,tiled,1048576,0.12216773489967918,0,CFG_LL_TLB,cpu-migrations,0
141,512,128,800,tiled,1048576,0.12216773489967918,0,CFG_LL_TLB,dTLB-load-misses,5043
142,512,128,800,tiled,1048576,0.12216773489967918,0,CFG_LL_TLB,page-faults,0
143,512,128,800,tiled,1048576,0.12216773489967918,0,CFG_LL_TLB,task-clock,999895310
144,16,512,6400,tiled,1048576,0.0013503140378698735,0,CFG_LL_TLB,L1-dcache-loads,2673811394
145,16,512,6400,tiled,1048576,0.0013503140378698735,0,CFG_LL_TLB,cache-misses,17060
146,16,512,6400,tiled,1048576,0.0013503140378698735,0,CFG_LL_TLB,cache-references,3722472
147,16,512,6400,tiled,1048576,0.0013503140378698735,0,CFG_LL_TLB,context-switches,0
148,16,512,6400,tiled,1048576,0.0013503140378698735,0,CFG_LL_TLB,cpu-migrations,0
149,16,512,6400,tiled,1048576,0.0013503140378698735,0,CFG_LL_TLB,dTLB-load-misses,9836
150,16,512,6400,tiled,1048576,0.0013503140378698735,0,CFG_LL_TLB,page-faults,0
151,16,512,6400,tiled,1048576,0.0013503140378698735,0,CFG_LL_TLB,task-clock,570130970
152,16,16,204800,tiled,1048576,0.02015337685941733,0,CFG_LL_TLB,L1-dcache-loads,2673812389
153,16,16,204800,tiled,1048576,0.02015337685941733,0,CFG_LL_TLB,cache-misses,5835640
154,16,16,204800,tiled,1048576,0.02015337685941733,0,CFG_LL_TLB,cache-references,11250162
155,16,16,204800,tiled,1048576,0.02015337685941733,0,CFG_LL_TLB,context-switches,0
156,16,16,204800,tiled,1048576,0.02015337685941733,0,CFG_LL_TLB,cpu-migrations,0
157,16,16,204800,tiled,1048576,0.02015337685941733,0,CFG_LL_TLB,dTLB-load-misses,4968261
158,16,16,204800,tiled,1048576,0.02015337685941733,0,CFG_LL_TLB,page-faults,0
159,16,16,204800,tiled,1048576,0.02015337685941733,0,CFG_LL_TLB,task-clock,898491964
160,512,512,200,tiled,1048576,0.40615859883769795,0,CFG_LL_TLB,L1-dcache-loads,2675424757
161,512,512,200,tiled,1048576,0.40615859883769795,0,CFG_LL_TLB,cache-misses,41317
162,512,512,200,tiled,1048576,0.40615859883769795,0,CFG_LL_TLB,cache-references,104136802
163,512,512,200,tiled,1048576,0.40615859883769795,0,CFG_LL_TLB,context-switches,0
164,512,512,200,tiled,1048576,0.40615859883769795,0,CFG_LL_TLB,cpu-migrations,0
165,512,512,200,tiled,1048576,0.40615859883769795,0,CFG_LL_TLB,dTLB-load-misses,1551
166,512,512,200,tiled,1048576,0.40615859883769795,0,CFG_LL_TLB,page-faults,0
167,512,512,200,tiled,1048576,0.40615859883769795,0,CFG_LL_TLB,task-clock,1015185376
168,16,512,6400,tiled,1048576,0.02015337685941733,0,CFG_LL_TLB,L1-dcache-loads,2673883976
169,16,512,6400,tiled,1048576,0.02015337685941733,0,CFG_LL_TLB,cache-misses,66860
170,16,512,6400,tiled,1048576,0.02015337685941733,0,CFG_LL_TLB,cache-references,5040033
171,16,512,6400,tiled,1048576,0.02015337685941733,0,CFG_LL_TLB,context-switches,0
172,16,512,6400,tiled,1048576,0.02015337685941733,0,CFG_LL_TLB,cpu-migrations,0
173,16,512,6400,tiled,1048576,0.02015337685941733,0,CFG_LL_TLB,dTLB-load-misses,11322
174,16,512,6400,tiled,1048576,0.02015337685941733,0,CFG_LL_TLB,page-faults,0
175,16,512,6400,tiled,1048576,0.02015337685941733,0,CFG_LL_TLB,task-clock,600086429
176,64,16,51200,tiled,1048576,0.12216773489967918,0,CFG_LL_TLB,L1-dcache-loads,2673497831
177,64,16,51200,tiled,1048576,0.12216773489967918,0,CFG_LL_TLB,cache-misses,46350103
178,64,16,51200,tiled,1048576,0.12216773489967918,0,CFG_LL_TLB,cache-references,61550577
179,64,16,51200,tiled,1048576,0.12216773489967918,0,CFG_LL_TLB,context-switches,0
180,64,16,51200,tiled,1048576,0.12216773489967918,0,CFG_LL_TLB,cpu-migrations,0
181,64,16,51200,tiled,1048576,0.12216773489967918,0,CFG_LL_TLB,dTLB-load-misses,19476439
182,64,16,51200,tiled,1048576,0.12216773489967918,0,CFG_LL_TLB,page-faults,0
183,64,16,51200,tiled,1048576,0.12216773489967918,0,CFG_LL_TLB,task-clock,2955186919
184,16,128,25600,tiled,1048576,0.7405684692262434,0,CFG_LL_TLB,L1-dcache-loads,2673764979
185,16,128,25600,tiled,1048576,0.7405684692262434,0,CFG_LL_TLB,cache-misses,635882
186,16,128,25600,tiled,1048576,0.7405684692262434,0,CFG_LL_TLB,cache-references,59949507
187,16,128,25600,tiled,1048576,0.7405684692262434,0,CFG_LL_TLB,context-switches,0
188,16,128,25600,tiled,1048576,0.7405684692262434,0,CFG_LL_TLB,cpu-migrations,0
189,16,128,25600,tiled,1048576,0.7405684692262434,0,CFG_LL_TLB,dTLB-load-misses,3943881
190,16,128,25600,tiled,1048576,0.7405684692262434,0,CFG_LL_TLB,page-faults,0
191,16,128,25600,tiled,1048576,0.7405684692262434,0,CFG_LL_TLB,task-clock,818812016
192,64,128,6400,tiled,1048576,0.7405684692262434,0,CFG_LL_TLB,L1-dcache-loads,2673821803
193,64,128,6400,tiled,1048576,0.7405684692262434,0,CFG_LL_TLB,cache-misses,406800
194,64,128,6400,tiled,1048576,0.7405684692262434,0,CFG_LL_TLB,cache-references,87047784
195,64,128,6400,tiled,1048576,0.7405684692262434,0,CFG_LL_TLB,context-switches,0
196,64,128,6400,tiled,1048576,0.7405684692262434,0,CFG_LL_TLB,cpu-migrations,0
197,64,128,6400,tiled,1048576,0.7405684692262434,0,CFG_LL_TLB,dTLB-load-misses,1162209
198,64,128,6400,tiled,1048576,0.7405684692262434,0,CFG_LL_TLB,page-faults,0
199,64,128,6400,tiled,1048576,0.7405684692262434,0,CFG_LL_TLB,task-clock,835986392
200,512,16,6400,tiled,1048576,0.0024620924014946257,0,CFG_LL_TLB,L1-dcache-loads,2673754264
201,512,16,6400,tiled,1048576,0.0024620924014946257,0,CFG_LL_TLB,cache-misses,85944911
202,512,16,6400,tiled,1048576,0.0024620924014946257,0,CFG_LL_TLB,cache-references,106334481
203,512,16,6400,tiled,1048576,0.0024620924014946257,0,CFG_LL_TLB,context-switches,0
204,512,16,6400,tiled,1048576,0.0024620924014946257,0,CFG_LL_TLB,cpu-migrations,0
205,512,16,6400,tiled,1048576,0.0024620924014946257,0,CFG_LL_TLB,dTLB-load-misses,52923037
206,512,16,6400,tiled,1048576,0.0024620924014946257,0,CFG_LL_TLB,page-faults,0
207,512,16,6400,tiled,1048576,0.0024620924014946257,0,CFG_LL_TLB,task-clock,3572290328
208,512,16,6400,tiled,1048576,0.02015337685941733,0,CFG_LL_TLB,L1-dcache-loads,2673679070
209,512,16,6400,tiled,1048576,0.02015337685941733,0,CFG_LL_TLB,cache-misses,85759723
210,512,16,6400,tiled,1048576,0.02015337685941733,0,CFG_LL_TLB,cache-references,107702270
211,512,16,6400,tiled,1048576,0.02015337685941733,0,CFG_LL_TLB,context-switches,0
212,512,16,6400,tiled,1048576,0.02015337685941733,0,CFG_LL_TLB,cpu-migrations,0
213,512,16,6400,tiled,1048576,0.02015337685941733,0,CFG_LL_TLB,dTLB-load-misses,54822556
214,512,16,6400,tiled,1048576,0.02015337685941733,0,CFG_LL_TLB,page-faults,0
215,512,16,6400,tiled,1048576,0.02015337685941733,0,CFG_LL_TLB,task-clock,3464311136
216,64,64,12800,tiled,1048576,0.0018233480008684403,0,CFG_LL_TLB,L1-dcache-loads,2673807484
217,64,64,12800,tiled,1048576,0.0018233480008684403,0,CFG_LL_TLB,cache-misses,2018268
218,64,64,12800,tiled,1048576,0.0018233480008684403,0,CFG_LL_TLB,cache-references,23496615
219,64,64,12800,tiled,1048576,0.0018233480008684403,0,CFG_LL_TLB,context-switches,0
220,64,64,12800,tiled,1048576,0.0018233480008684403,0,CFG_LL_TLB,cpu-migrations,0
221,64,64,12800,tiled,1048576,0.0018233480008684403,0,CFG_LL_TLB,dTLB-load-misses,4332565
222,64,64,12800,tiled,1048576,0.0018233480008684403,0,CFG_LL_TLB,page-faults,0
223,64,64,12800,tiled,1048576,0.0018233480008684403,0,CFG_LL_TLB,task-clock,946539441
224,128,16,25600,tiled,1048576,0.014924955450518291,0,CFG_LL_TLB,L1-dcache-loads,2673676214
225,128,16,25600,tiled,1048576,0.014924955450518291,0,CFG_LL_TLB,cache-misses,36488127
226,128,16,25600,tiled,1048576,0.014924955450518291,0,CFG_LL_TLB,cache-references,50373772
227,128,16,25600,tiled,1048576,0.014924955450518291,0,CFG_LL_TLB,context-switches,0
228,128,16,25600,tiled,1048576,0.014924955450518291,0,CFG_LL_TLB,cpu-migrations,0
229,128,16,25600,tiled,1048576,0.014924955450518291,0,CFG_LL_TLB,dTLB-load-misses,15141459
230,128,16,25600,tiled,1048576,0.014924955450518291,0,CFG_LL_TLB,page-faults,0
231,128,16,25600,tiled,1048576,0.014924955450518291,0,CFG_LL_TLB,task-clock,2489767082
232,16,64,51200,tiled,1048576,0.09047357242349298,0,CFG_LL_TLB,L1-dcache-loads,2673816139
233,16,64,51200,tiled,1048576,0.09047357242349298,0,CFG_LL_TLB,cache-misses,1345266
234,16,64,51200,tiled,1048576,0.09047357242349298,0,CFG_LL_TLB,cache-references,16261258
235,16,64,51200,tiled,1048576,0.09047357242349298,0,CFG_LL_TLB,context-switches,0
236,16,64,51200,tiled,1048576,0.09047357242349298,0,CFG_LL_TLB,cpu-migrations,0
237,16,64,51200,tiled,1048576,0.09047357242349298,0,CFG_LL_TLB,dTLB-load-misses,3240136
238,16,64,51200,tiled,1048576,0.09047357242349298,0,CFG_LL_TLB,page-faults,0
239,16,64,51200,tiled,1048576,0.09047357242349298,0,CFG_LL_TLB,task-clock,747549421
240,16,64,51200,tiled,1048576,0.22275429519995563,0,CFG_LL_TLB,L1-dcache-loads,2673844968
241,16,64,51200,tiled,1048576,0.22275429519995563,0,CFG_LL_TLB,cache-misses,2404229
242,16,64,51200,tiled,1048576,0.22275429519995563,0,CFG_LL_TLB,cache-references,30760459
243,16,64,51200,tiled,1048576,0.22275429519995563,0,CFG_LL_TLB,context-switches,0
244,16,64,51200,tiled,1048576,0.22275429519995563,0,CFG_LL_TLB,cpu-migrations,0
245,16,64,51200,tiled,1048576,0.22275429519995563,0,CFG_LL_TLB,dTLB-load-misses,5694101
246,16,64,51200,tiled,1048576,0.22275429519995563,0,CFG_LL_TLB,page-faults,0
247,16,64,51200,tiled,1048576,0.22275429519995563,0,CFG_LL_TLB,task-clock,863967321
248,64,16,51200,tiled,1048576,0.001,0,CFG_LL_TLB,L1-dcache-loads,2673790252
249,64,16,51200,tiled,1048576,0.001,0,CFG_LL_TLB,cache-misses,20892619
250,64,16,51200,tiled,1048576,0.001,0,CFG_LL_TLB,cache-references,26802580
251,64,16,51200,tiled,1048576,0.001,0,CFG_LL_TLB,context-switches,0
252,64,16,51200,tiled,1048576,0.001,0,CFG_LL_TLB,cpu-migrations,0
253,64,16,51200,tiled,1048576,0.001,0,CFG_LL_TLB,dTLB-load-misses,6846712
254,64,16,51200,tiled,1048576,0.001,0,CFG_LL_TLB,page-faults,0
255,64,16,51200,tiled,1048576,0.001,0,CFG_LL_TLB,task-clock,2084462944
